id,date,user,pc,activity
1703,2025-01-15 09:47:00,U0052,PC0052,Logon
1704,2025-01-15 18:53:34.919431,U0052,PC0052,Logoff
1705,2025-01-15 09:12:00,U0053,PC0053,Logon
1706,2025-01-15 16:57:31.472443,U0053,PC0053,Logoff
1707,2025-01-15 09:57:00,U0054,PC0054,Logon
1708,2025-01-15 19:50:59.574966,U0054,PC0054,Logoff
1709,2025-01-15 08:29:00,U0055,PC0055,Logon
1710,2025-01-15 15:30:31.694503,U0055,PC0055,Logoff
1711,2025-01-15 09:40:00,U0056,PC0056,Logon
1712,2025-01-15 17:32:46.627810,U0056,PC0056,Logoff
1713,2025-01-15 07:16:00,U0057,PC0057,Logon
1714,2025-01-15 16:06:50.718038,U0057,PC0057,Logoff
1715,2025-01-15 08:01:00,U0058,PC0058,Logon
1716,2025-01-15 15:55:34.080184,U0058,PC0058,Logoff
1717,2025-01-15 09:54:00,U0059,PC0059,Logon
1718,2025-01-15 18:05:25.798847,U0059,PC0059,Logoff
1719,2025-01-15 09:56:00,U0060,PC0060,Logon
1720,2025-01-15 17:29:52.249066,U0060,PC0060,Logoff
1721,2025-01-15 09:56:00,U0061,PC0061,Logon
1722,2025-01-15 17:40:25.631961,U0061,PC0061,Logoff
1723,2025-01-15 09:19:00,U0062,PC0062,Logon
1724,2025-01-15 17:55:55.322942,U0062,PC0062,Logoff
1725,2025-01-15 08:45:00,U0063,PC0063,Logon
1726,2025-01-15 17:50:09.535618,U0063,PC0063,Logoff
1727,2025-01-15 08:39:00,U0064,PC0064,Logon
1728,2025-01-15 17:27:29.008074,U0064,PC0064,Logoff
1729,2025-01-15 09:45:00,U0065,PC0065,Logon
1730,2025-01-15 19:35:17.461236,U0065,PC0065,Logoff
1731,2025-01-15 08:12:00,U0066,PC0066,Logon
1732,2025-01-15 15:51:02.459534,U0066,PC0066,Logoff
1733,2025-01-15 08:36:00,U0067,PC0067,Logon
1734,2025-01-15 16:17:48.552782,U0067,PC0067,Logoff
1735,2025-01-15 09:49:00,U0068,PC0068,Logon
1736,2025-01-15 16:12:01.281810,U0068,PC0068,Logoff
1737,2025-01-15 08:14:00,U0069,LAB001,Logon
1738,2025-01-15 15:09:55.909482,U0069,LAB001,Logoff
1739,2025-01-15 20:14:00,U0070,PC0070,Logon
1740,2025-01-16 05:56:38.208141,U0070,PC0070,Logoff
1741,2025-01-15 08:27:00,U0071,PC0071,Logon
1742,2025-01-15 16:16:52.241797,U0071,PC0071,Logoff
1743,2025-01-15 09:01:00,U0072,PC0072,Logon
1744,2025-01-15 18:10:42.761889,U0072,PC0072,Logoff
1745,2025-01-15 08:33:00,U0073,PC0073,Logon
1746,2025-01-15 16:47:18.128338,U0073,PC0073,Logoff
1747,2025-01-15 09:05:00,U0074,PC0074,Logon
1748,2025-01-15 17:35:03.939012,U0074,PC0074,Logoff
1749,2025-01-15 09:45:00,U0075,PC0075,Logon
1750,2025-01-15 18:45:03.765933,U0075,PC0075,Logoff
1751,2025-01-15 07:14:00,U0076,PC0076,Logon
1752,2025-01-15 15:54:40.351150,U0076,PC0076,Logoff
1753,2025-01-15 08:19:00,U0077,PC0077,Logon
1754,2025-01-15 14:29:09.721571,U0077,PC0077,Logoff
1755,2025-01-15 09:43:00,U0078,PC0078,Logon
1756,2025-01-15 19:05:25.170763,U0078,PC0078,Logoff
1757,2025-01-15 08:47:00,U0079,PC0079,Logon
1758,2025-01-15 17:44:10.348370,U0079,PC0079,Logoff
1759,2025-01-15 09:21:00,U0080,PC0080,Logon
1760,2025-01-15 18:39:53.692033,U0080,PC0080,Logoff
1761,2025-01-16 09:11:00,U0001,PC0001,Logon
1762,2025-01-16 17:55:31.658968,U0001,PC0001,Logoff
1763,2025-01-16 09:53:00,U0002,PC0002,Logon
1764,2025-01-16 16:16:52.923077,U0002,PC0002,Logoff
1765,2025-01-16 08:34:00,U0003,PC0003,Logon
1766,2025-01-16 15:43:24.312257,U0003,PC0003,Logoff
1767,2025-01-16 10:18:00,U0004,PC0004,Logon
1768,2025-01-16 18:07:26.811075,U0004,PC0004,Logoff
1769,2025-01-16 09:38:00,U0005,PC0005,Logon
1770,2025-01-16 18:11:05.347354,U0005,PC0005,Logoff
1771,2025-01-16 09:58:00,U0006,PC0006,Logon
1772,2025-01-16 19:39:42.183746,U0006,PC0006,Logoff
1773,2025-01-16 08:52:00,U0007,PC0007,Logon
1774,2025-01-16 17:03:40.586839,U0007,PC0007,Logoff
1775,2025-01-16 08:38:00,U0008,PC0008,Logon
1776,2025-01-16 15:18:47.918960,U0008,PC0008,Logoff
1777,2025-01-16 08:47:00,U0009,LAB016,Logon
1778,2025-01-16 16:44:46.667531,U0009,LAB016,Logoff
1779,2025-01-16 08:52:00,U0010,PC0010,Logon
1780,2025-01-16 16:10:27.284472,U0010,PC0010,Logoff
1781,2025-01-16 08:04:00,U0011,PC0011,Logon
1782,2025-01-16 15:59:00.819939,U0011,PC0011,Logoff
1783,2025-01-16 08:52:00,U0012,PC0012,Logon
1784,2025-01-16 17:37:36.201469,U0012,PC0012,Logoff
1785,2025-01-16 09:30:00,U0013,PC0013,Logon
1786,2025-01-16 16:02:32.814602,U0013,PC0013,Logoff
1787,2025-01-16 08:49:00,U0014,PC0014,Logon
1788,2025-01-16 16:03:52.236940,U0014,PC0014,Logoff
1789,2025-01-16 09:21:00,U0015,PC0015,Logon
1790,2025-01-16 18:41:25.621606,U0015,PC0015,Logoff
1791,2025-01-16 08:06:00,U0016,PC0016,Logon
1792,2025-01-16 16:12:54.093885,U0016,PC0016,Logoff
1793,2025-01-16 08:20:00,U0017,PC0017,Logon
1794,2025-01-16 17:00:16.824275,U0017,PC0017,Logoff
1795,2025-01-16 09:45:00,U0018,PC0018,Logon
1796,2025-01-16 16:59:52.910406,U0018,PC0018,Logoff
1797,2025-01-16 08:57:00,U0019,PC0019,Logon
1798,2025-01-16 16:09:14.306916,U0019,PC0019,Logoff
1799,2025-01-16 09:24:00,U0020,PC0020,Logon
1800,2025-01-16 17:25:16.721935,U0020,PC0020,Logoff
1801,2025-01-16 09:18:00,U0021,PC0021,Logon
1802,2025-01-16 17:14:21.621070,U0021,PC0021,Logoff
1803,2025-01-16 08:49:00,U0022,PC0022,Logon
1804,2025-01-16 15:18:10.628187,U0022,PC0022,Logoff
1805,2025-01-16 08:54:00,U0023,PC0023,Logon
1806,2025-01-16 15:18:57.110605,U0023,PC0023,Logoff
1807,2025-01-16 09:02:00,U0024,PC0024,Logon
1808,2025-01-16 17:32:31.410084,U0024,PC0024,Logoff
1809,2025-01-16 08:10:00,U0025,PC0025,Logon
1810,2025-01-16 17:03:42.137931,U0025,PC0025,Logoff
1811,2025-01-16 08:44:00,U0026,PC0026,Logon
1812,2025-01-16 16:52:48.454843,U0026,PC0026,Logoff
1813,2025-01-16 09:32:00,U0027,PC0027,Logon
1814,2025-01-16 18:25:48.621537,U0027,PC0027,Logoff
1815,2025-01-16 08:07:00,U0028,PC0028,Logon
1816,2025-01-16 15:13:31.707989,U0028,PC0028,Logoff
1817,2025-01-16 07:17:00,U0029,PC0029,Logon
1818,2025-01-16 14:33:51.048051,U0029,PC0029,Logoff
1819,2025-01-16 08:51:00,U0030,PC0030,Logon
1820,2025-01-16 15:51:46.153702,U0030,PC0030,Logoff
1821,2025-01-16 08:37:00,U0031,PC0031,Logon
1822,2025-01-16 16:41:36.666779,U0031,PC0031,Logoff
1823,2025-01-16 08:49:00,U0032,PC0032,Logon
1824,2025-01-16 16:09:59.990709,U0032,PC0032,Logoff
1825,2025-01-16 09:26:00,U0033,PC0033,Logon
1826,2025-01-16 17:52:30.986338,U0033,PC0033,Logoff
1827,2025-01-16 08:44:00,U0034,PC0034,Logon
1828,2025-01-16 18:08:39.356567,U0034,PC0034,Logoff
1829,2025-01-16 08:24:00,U0035,LAB002,Logon
1830,2025-01-16 16:25:07.858643,U0035,LAB002,Logoff
1831,2025-01-16 09:08:00,U0036,PC0036,Logon
1832,2025-01-16 17:21:59.578073,U0036,PC0036,Logoff
1833,2025-01-16 09:24:00,U0037,PC0037,Logon
1834,2025-01-16 17:41:13.646995,U0037,PC0037,Logoff
1835,2025-01-16 08:18:00,U0038,LAB010,Logon
1836,2025-01-16 16:39:41.412691,U0038,LAB010,Logoff
1837,2025-01-16 08:44:00,U0039,PC0039,Logon
1838,2025-01-16 16:50:30.814941,U0039,PC0039,Logoff
1839,2025-01-16 08:54:00,U0040,PC0040,Logon
1840,2025-01-16 16:41:30.779314,U0040,PC0040,Logoff
1841,2025-01-16 08:10:00,U0041,PC0041,Logon
1842,2025-01-16 14:17:05.343436,U0041,PC0041,Logoff
1843,2025-01-16 08:19:00,U0042,PC0042,Logon
1844,2025-01-16 16:24:34.241644,U0042,PC0042,Logoff
1845,2025-01-16 09:23:00,U0043,PC0043,Logon
1846,2025-01-16 16:21:20.369493,U0043,PC0043,Logoff
1847,2025-01-16 09:18:00,U0044,PC0044,Logon
1848,2025-01-16 16:26:01.770546,U0044,PC0044,Logoff
1849,2025-01-16 09:21:00,U0045,PC0045,Logon
1850,2025-01-16 17:46:37.899703,U0045,PC0045,Logoff
1851,2025-01-16 08:59:00,U0046,PC0046,Logon
1852,2025-01-16 18:45:31.119213,U0046,PC0046,Logoff
1853,2025-01-16 08:46:00,U0047,PC0047,Logon
1854,2025-01-16 17:41:08.955025,U0047,PC0047,Logoff
1855,2025-01-16 09:08:00,U0048,PC0048,Logon
1856,2025-01-16 16:27:45.767247,U0048,PC0048,Logoff
1857,2025-01-16 09:43:00,U0049,PC0049,Logon
1858,2025-01-16 17:27:59.832547,U0049,PC0049,Logoff
1859,2025-01-16 09:16:00,U0050,PC0050,Logon
1860,2025-01-16 17:31:37.158620,U0050,PC0050,Logoff
1861,2025-01-16 08:43:00,U0051,PC0051,Logon
1862,2025-01-16 17:31:38.909783,U0051,PC0051,Logoff
1863,2025-01-16 09:41:00,U0052,PC0052,Logon
1864,2025-01-16 15:56:05.284896,U0052,PC0052,Logoff
1865,2025-01-16 09:23:00,U0053,PC0053,Logon
1866,2025-01-16 15:43:15.028843,U0053,PC0053,Logoff
1867,2025-01-16 09:37:00,U0054,PC0054,Logon
1868,2025-01-16 18:44:36.138493,U0054,PC0054,Logoff
1869,2025-01-16 08:08:00,U0055,PC0055,Logon
1870,2025-01-16 15:43:21.068563,U0055,PC0055,Logoff
1871,2025-01-16 08:00:00,U0056,PC0056,Logon
1872,2025-01-16 15:47:06.284291,U0056,PC0056,Logoff
1873,2025-01-16 08:33:00,U0057,PC0057,Logon
1874,2025-01-16 17:19:46.777916,U0057,PC0057,Logoff
1875,2025-01-16 09:49:00,U0058,PC0058,Logon
1876,2025-01-16 19:12:44.461719,U0058,PC0058,Logoff
1877,2025-01-16 08:28:00,U0059,PC0059,Logon
1878,2025-01-16 16:15:26.801255,U0059,PC0059,Logoff
1879,2025-01-16 08:46:00,U0060,PC0060,Logon
1880,2025-01-16 15:57:38.867761,U0060,PC0060,Logoff
1881,2025-01-16 09:34:00,U0061,PC0061,Logon
1882,2025-01-16 19:10:56.098165,U0061,PC0061,Logoff
1883,2025-01-16 08:06:00,U0062,PC0062,Logon
1884,2025-01-16 15:30:27.128667,U0062,PC0062,Logoff
1885,2025-01-16 08:11:00,U0063,PC0063,Logon
1886,2025-01-16 16:27:48.580172,U0063,PC0063,Logoff
1887,2025-01-16 08:24:00,U0064,PC0064,Logon
1888,2025-01-16 16:49:26.619760,U0064,PC0064,Logoff
1889,2025-01-16 08:17:00,U0065,PC0065,Logon
1890,2025-01-16 16:16:07.971825,U0065,PC0065,Logoff
1891,2025-01-16 09:36:00,U0066,PC0066,Logon
1892,2025-01-16 17:36:23.120171,U0066,PC0066,Logoff
1893,2025-01-16 08:50:00,U0067,PC0067,Logon
1894,2025-01-16 16:43:25.404706,U0067,PC0067,Logoff
1895,2025-01-16 08:32:00,U0068,PC0068,Logon
1896,2025-01-16 16:09:47.960292,U0068,PC0068,Logoff
1897,2025-01-16 08:25:00,U0069,PC0069,Logon
1898,2025-01-16 18:00:55.129814,U0069,PC0069,Logoff
1899,2025-01-16 09:57:00,U0070,PC0070,Logon
1900,2025-01-16 17:39:16.270855,U0070,PC0070,Logoff
1901,2025-01-16 09:10:00,U0071,PC0071,Logon
1902,2025-01-16 16:49:58.249837,U0071,PC0071,Logoff
1903,2025-01-16 09:44:00,U0072,PC0072,Logon
1904,2025-01-16 18:06:10.711892,U0072,PC0072,Logoff
1905,2025-01-16 08:13:00,U0073,PC0073,Logon
1906,2025-01-16 16:39:51.780933,U0073,PC0073,Logoff
1907,2025-01-16 08:50:00,U0074,PC0074,Logon
1908,2025-01-16 15:42:23.637112,U0074,PC0074,Logoff
1909,2025-01-16 08:47:00,U0075,PC0075,Logon
1910,2025-01-16 16:55:34.595141,U0075,PC0075,Logoff
1911,2025-01-16 09:28:00,U0076,PC0076,Logon
1912,2025-01-16 19:41:52.680526,U0076,PC0076,Logoff
1913,2025-01-16 09:04:00,U0077,PC0077,Logon
1914,2025-01-16 17:34:03.040110,U0077,PC0077,Logoff
1915,2025-01-16 08:39:00,U0078,PC0078,Logon
1916,2025-01-16 16:06:26.374321,U0078,PC0078,Logoff
1917,2025-01-16 08:50:00,U0079,PC0079,Logon
1918,2025-01-16 16:12:44.948646,U0079,PC0079,Logoff
1919,2025-01-16 08:45:00,U0080,PC0080,Logon
1920,2025-01-16 16:16:40.473920,U0080,PC0080,Logoff
1921,2025-01-17 08:18:00,U0001,PC0001,Logon
1922,2025-01-17 17:02:52.476922,U0001,PC0001,Logoff
1923,2025-01-17 08:56:00,U0002,PC0002,Logon
1924,2025-01-17 17:10:21.288711,U0002,PC0002,Logoff
1925,2025-01-17 10:12:00,U0003,PC0003,Logon
1926,2025-01-17 17:16:50.215470,U0003,PC0003,Logoff
1927,2025-01-17 07:03:00,U0004,PC0004,Logon
1928,2025-01-17 14:45:50.384801,U0004,PC0004,Logoff
1929,2025-01-17 09:46:00,U0005,PC0005,Logon
1930,2025-01-17 19:43:30.050835,U0005,PC0005,Logoff
1931,2025-01-17 08:26:00,U0006,PC0006,Logon
1932,2025-01-17 16:55:48.117204,U0006,PC0006,Logoff
1933,2025-01-17 08:26:00,U0007,PC0007,Logon
1934,2025-01-17 16:19:38.585925,U0007,PC0007,Logoff
1935,2025-01-17 10:28:00,U0008,PC0008,Logon
1936,2025-01-17 16:57:49.306818,U0008,PC0008,Logoff
1937,2025-01-17 09:57:00,U0009,PC0009,Logon
1938,2025-01-17 18:25:03.695418,U0009,PC0009,Logoff
1939,2025-01-17 09:05:00,U0010,PC0010,Logon
1940,2025-01-17 17:10:52.739352,U0010,PC0010,Logoff
1941,2025-01-17 09:37:00,U0011,PC0011,Logon
1942,2025-01-17 17:13:30.065157,U0011,PC0011,Logoff
1943,2025-01-17 09:08:00,U0012,PC0012,Logon
1944,2025-01-17 16:47:24.507808,U0012,PC0012,Logoff
1945,2025-01-17 09:11:00,U0013,PC0013,Logon
1946,2025-01-17 16:48:49.402790,U0013,PC0013,Logoff
1947,2025-01-17 09:47:00,U0014,PC0014,Logon
1948,2025-01-17 17:45:14.653871,U0014,PC0014,Logoff
1949,2025-01-17 09:09:00,U0015,PC0015,Logon
1950,2025-01-17 17:05:54.982595,U0015,PC0015,Logoff
1951,2025-01-17 08:30:00,U0016,PC0016,Logon
1952,2025-01-17 17:45:42.917403,U0016,PC0016,Logoff
1953,2025-01-17 08:37:00,U0017,PC0017,Logon
1954,2025-01-17 15:57:46.441181,U0017,PC0017,Logoff
1955,2025-01-17 08:01:00,U0018,PC0018,Logon
1956,2025-01-17 17:23:27.977135,U0018,PC0018,Logoff
1957,2025-01-17 07:05:00,U0019,PC0019,Logon
1958,2025-01-17 18:13:15.894721,U0019,PC0019,Logoff
1959,2025-01-17 09:02:00,U0020,PC0020,Logon
1960,2025-01-17 17:15:23.660091,U0020,PC0020,Logoff
1961,2025-01-17 08:46:00,U0021,PC0021,Logon
1962,2025-01-17 17:03:07.994669,U0021,PC0021,Logoff
1963,2025-01-17 09:13:00,U0022,PC0022,Logon
1964,2025-01-17 17:51:42.776109,U0022,PC0022,Logoff
1965,2025-01-17 09:20:00,U0023,PC0023,Logon
1966,2025-01-17 17:25:22.490453,U0023,PC0023,Logoff
1967,2025-01-17 08:17:00,U0024,PC0024,Logon
1968,2025-01-17 16:07:55.416179,U0024,PC0024,Logoff
1969,2025-01-17 08:27:00,U0025,PC0025,Logon
1970,2025-01-17 17:35:01.572349,U0025,PC0025,Logoff
1971,2025-01-17 09:40:00,U0026,PC0026,Logon
1972,2025-01-17 14:43:34.600915,U0026,PC0026,Logoff
1973,2025-01-17 09:14:00,U0027,PC0027,Logon
1974,2025-01-17 17:25:41.050301,U0027,PC0027,Logoff
1975,2025-01-17 08:32:00,U0028,PC0028,Logon
1976,2025-01-17 16:08:41.333569,U0028,PC0028,Logoff
1977,2025-01-17 09:45:00,U0029,PC0029,Logon
1978,2025-01-17 18:41:51.095264,U0029,PC0029,Logoff
1979,2025-01-17 08:05:00,U0030,PC0030,Logon
1980,2025-01-17 16:29:25.388234,U0030,PC0030,Logoff
1981,2025-01-17 08:56:00,U0031,PC0031,Logon
1982,2025-01-17 15:33:13.374607,U0031,PC0031,Logoff
1983,2025-01-17 08:04:00,U0032,PC0032,Logon
1984,2025-01-17 16:55:44.616501,U0032,PC0032,Logoff
1985,2025-01-17 09:13:00,U0033,PC0033,Logon
1986,2025-01-17 17:43:47.107512,U0033,PC0033,Logoff
1987,2025-01-17 09:48:00,U0034,PC0034,Logon
1988,2025-01-17 18:18:58.241834,U0034,PC0034,Logoff
1989,2025-01-17 08:07:00,U0035,LAB008,Logon
1990,2025-01-17 16:32:54.921161,U0035,LAB008,Logoff
1991,2025-01-17 09:06:00,U0036,PC0036,Logon
1992,2025-01-17 17:51:15.448787,U0036,PC0036,Logoff
1993,2025-01-17 09:18:00,U0037,PC0037,Logon
1994,2025-01-17 18:00:29.893850,U0037,PC0037,Logoff
1995,2025-01-17 09:30:00,U0038,PC0038,Logon
1996,2025-01-17 18:34:12.540858,U0038,PC0038,Logoff
1997,2025-01-17 08:00:00,U0039,PC0039,Logon
1998,2025-01-17 15:07:05.251256,U0039,PC0039,Logoff
1999,2025-01-17 08:08:00,U0040,PC0040,Logon
2000,2025-01-17 15:23:18.350479,U0040,PC0040,Logoff
2001,2025-01-17 08:08:00,U0041,PC0041,Logon
2002,2025-01-17 15:59:19.732785,U0041,PC0041,Logoff
2003,2025-01-17 08:55:00,U0042,PC0042,Logon
2004,2025-01-17 16:36:31.338493,U0042,PC0042,Logoff
2005,2025-01-17 08:23:00,U0043,PC0043,Logon
2006,2025-01-17 16:35:47.857347,U0043,PC0043,Logoff
2007,2025-01-17 09:17:00,U0044,PC0044,Logon
2008,2025-01-17 16:27:58.480928,U0044,PC0044,Logoff
2009,2025-01-17 09:13:00,U0045,PC0045,Logon
2010,2025-01-17 18:09:15.252495,U0045,PC0045,Logoff
2011,2025-01-17 08:44:00,U0046,LAB005,Logon
2012,2025-01-17 15:58:14.190797,U0046,LAB005,Logoff
2013,2025-01-17 08:04:00,U0047,PC0047,Logon
2014,2025-01-17 15:07:36.348836,U0047,PC0047,Logoff
2015,2025-01-17 09:59:00,U0048,PC0048,Logon
2016,2025-01-17 17:47:22.225900,U0048,PC0048,Logoff
2017,2025-01-17 08:09:00,U0049,PC0049,Logon
2018,2025-01-17 14:08:46.095488,U0049,PC0049,Logoff
2019,2025-01-17 09:48:00,U0050,PC0050,Logon
2020,2025-01-17 16:33:38.669779,U0050,PC0050,Logoff
2021,2025-01-17 09:46:00,U0051,LAB015,Logon
2022,2025-01-17 18:02:38.556977,U0051,LAB015,Logoff
2023,2025-01-17 09:03:00,U0052,PC0052,Logon
2024,2025-01-17 15:44:28.246563,U0052,PC0052,Logoff
2025,2025-01-17 07:27:00,U0053,PC0053,Logon
2026,2025-01-17 15:38:01.858361,U0053,PC0053,Logoff
2027,2025-01-17 09:41:00,U0054,PC0054,Logon
2028,2025-01-17 18:55:20.206871,U0054,PC0054,Logoff
2029,2025-01-17 09:32:00,U0055,LAB017,Logon
2030,2025-01-17 17:02:30.109732,U0055,LAB017,Logoff
2031,2025-01-17 09:20:00,U0056,PC0056,Logon
2032,2025-01-17 16:21:35.233681,U0056,PC0056,Logoff
2033,2025-01-17 09:37:00,U0057,PC0057,Logon
2034,2025-01-17 18:07:19.692573,U0057,PC0057,Logoff
2035,2025-01-17 09:54:00,U0058,PC0058,Logon
2036,2025-01-17 20:39:34.776140,U0058,PC0058,Logoff
2037,2025-01-17 09:34:00,U0059,PC0059,Logon
2038,2025-01-17 17:03:27.730947,U0059,PC0059,Logoff
2039,2025-01-17 08:18:00,U0060,PC0060,Logon
2040,2025-01-17 14:31:51.326742,U0060,PC0060,Logoff
2041,2025-01-17 08:34:00,U0061,PC0061,Logon
2042,2025-01-17 16:09:26.583223,U0061,PC0061,Logoff
2043,2025-01-17 08:37:00,U0062,PC0062,Logon
2044,2025-01-17 16:46:08.477539,U0062,PC0062,Logoff
2045,2025-01-17 08:50:00,U0063,PC0063,Logon
2046,2025-01-17 17:57:15.710402,U0063,PC0063,Logoff
2047,2025-01-17 09:27:00,U0064,PC0064,Logon
2048,2025-01-17 17:26:26.518844,U0064,PC0064,Logoff
2049,2025-01-17 08:41:00,U0065,PC0065,Logon
2050,2025-01-17 16:50:18.686462,U0065,PC0065,Logoff
2051,2025-01-17 09:12:00,U0066,PC0066,Logon
2052,2025-01-17 16:19:58.331223,U0066,PC0066,Logoff
2053,2025-01-17 08:53:00,U0067,PC0067,Logon
2054,2025-01-17 16:34:46.586296,U0067,PC0067,Logoff
2055,2025-01-17 08:27:00,U0068,PC0068,Logon
2056,2025-01-17 15:37:50.671705,U0068,PC0068,Logoff
2057,2025-01-17 08:53:00,U0069,PC0069,Logon
2058,2025-01-17 17:45:27.801051,U0069,PC0069,Logoff
2059,2025-01-17 09:18:00,U0070,PC0070,Logon
2060,2025-01-17 17:29:36.923681,U0070,PC0070,Logoff
2061,2025-01-17 09:21:00,U0071,PC0071,Logon
2062,2025-01-17 17:12:45.461562,U0071,PC0071,Logoff
2063,2025-01-17 09:26:00,U0072,PC0072,Logon
2064,2025-01-17 17:19:48.401689,U0072,PC0072,Logoff
2065,2025-01-17 09:56:00,U0073,PC0073,Logon
2066,2025-01-17 17:21:02.068833,U0073,PC0073,Logoff
2067,2025-01-17 07:59:00,U0074,PC0074,Logon
2068,2025-01-17 15:50:56.595016,U0074,PC0074,Logoff
2069,2025-01-17 09:37:00,U0075,PC0075,Logon
2070,2025-01-17 18:32:34.375448,U0075,PC0075,Logoff
2071,2025-01-17 09:03:00,U0076,LAB007,Logon
2072,2025-01-17 18:17:10.070599,U0076,LAB007,Logoff
2073,2025-01-17 09:36:00,U0077,PC0077,Logon
2074,2025-01-17 17:47:50.336547,U0077,PC0077,Logoff
2075,2025-01-17 08:33:00,U0078,PC0078,Logon
2076,2025-01-17 16:14:02.137718,U0078,PC0078,Logoff
2077,2025-01-17 09:15:00,U0079,PC0079,Logon
2078,2025-01-17 18:27:13.983974,U0079,PC0079,Logoff
2079,2025-01-17 08:10:00,U0080,PC0080,Logon
2080,2025-01-17 15:42:59.318647,U0080,PC0080,Logoff
2081,2025-01-20 09:05:00,U0001,PC0001,Logon
2082,2025-01-20 17:41:04.344296,U0001,PC0001,Logoff
2083,2025-01-20 08:12:00,U0002,PC0002,Logon
2084,2025-01-20 13:54:13.748569,U0002,PC0002,Logoff
2085,2025-01-20 08:27:00,U0003,PC0003,Logon
2086,2025-01-20 15:13:45.435267,U0003,PC0003,Logoff
2087,2025-01-20 08:31:00,U0004,PC0004,Logon
2088,2025-01-20 16:22:07.990852,U0004,PC0004,Logoff
2089,2025-01-20 08:31:00,U0005,PC0005,Logon
2090,2025-01-20 17:58:08.883124,U0005,PC0005,Logoff
2091,2025-01-20 09:52:00,U0006,PC0006,Logon
2092,2025-01-20 18:10:01.707695,U0006,PC0006,Logoff
2093,2025-01-20 09:40:00,U0007,PC0007,Logon
2094,2025-01-20 16:31:40.200776,U0007,PC0007,Logoff
2095,2025-01-20 09:48:00,U0008,PC0008,Logon
2096,2025-01-20 17:43:27.248568,U0008,PC0008,Logoff
2097,2025-01-20 09:00:00,U0009,PC0009,Logon
2098,2025-01-20 15:55:41.313961,U0009,PC0009,Logoff
2099,2025-01-20 08:19:00,U0010,PC0010,Logon
2100,2025-01-20 17:08:04.402769,U0010,PC0010,Logoff
2101,2025-01-20 09:49:00,U0011,PC0011,Logon
2102,2025-01-20 16:54:52.614404,U0011,PC0011,Logoff
2103,2025-01-20 08:05:00,U0012,PC0012,Logon
2104,2025-01-20 17:12:31.565224,U0012,PC0012,Logoff
2105,2025-01-20 08:41:00,U0013,PC0013,Logon
2106,2025-01-20 18:19:33.622632,U0013,PC0013,Logoff
2107,2025-01-20 08:45:00,U0014,PC0014,Logon
2108,2025-01-20 17:23:18.210932,U0014,PC0014,Logoff
2109,2025-01-20 08:06:00,U0015,PC0015,Logon
2110,2025-01-20 16:42:11.474752,U0015,PC0015,Logoff
2111,2025-01-20 08:02:00,U0016,PC0016,Logon
2112,2025-01-20 15:52:13.945538,U0016,PC0016,Logoff
2113,2025-01-20 09:55:00,U0017,PC0017,Logon
2114,2025-01-20 16:54:52.125159,U0017,PC0017,Logoff
2115,2025-01-20 09:45:00,U0018,PC0018,Logon
2116,2025-01-20 17:14:12.431161,U0018,PC0018,Logoff
2117,2025-01-20 08:15:00,U0019,LAB002,Logon
2118,2025-01-20 15:15:20.342251,U0019,LAB002,Logoff
2119,2025-01-20 07:37:00,U0020,LAB013,Logon
2120,2025-01-20 15:25:32.300055,U0020,LAB013,Logoff
2121,2025-01-20 10:12:00,U0021,PC0021,Logon
2122,2025-01-20 18:59:04.575436,U0021,PC0021,Logoff
2123,2025-01-20 08:15:00,U0022,PC0022,Logon
2124,2025-01-20 15:59:13.593015,U0022,PC0022,Logoff
2125,2025-01-20 09:26:00,U0023,PC0023,Logon
2126,2025-01-20 17:58:49.628815,U0023,PC0023,Logoff
2127,2025-01-20 08:47:00,U0024,PC0024,Logon
2128,2025-01-20 17:53:51.558101,U0024,PC0024,Logoff
2129,2025-01-20 09:32:00,U0025,PC0025,Logon
2130,2025-01-20 18:15:05.468613,U0025,PC0025,Logoff
2131,2025-01-20 09:18:00,U0026,PC0026,Logon
2132,2025-01-20 17:19:10.619968,U0026,PC0026,Logoff
2133,2025-01-20 09:41:00,U0027,PC0027,Logon
2134,2025-01-20 18:16:30.530881,U0027,PC0027,Logoff
2135,2025-01-20 08:21:00,U0028,PC0028,Logon
2136,2025-01-20 15:46:35.033618,U0028,PC0028,Logoff
2137,2025-01-20 09:16:00,U0029,PC0029,Logon
2138,2025-01-20 18:48:56.472545,U0029,PC0029,Logoff
2139,2025-01-20 08:03:00,U0030,PC0030,Logon
2140,2025-01-20 14:34:56.909043,U0030,PC0030,Logoff
2141,2025-01-20 09:54:00,U0031,PC0031,Logon
2142,2025-01-20 17:57:03.195727,U0031,PC0031,Logoff
2143,2025-01-20 09:12:00,U0032,PC0032,Logon
2144,2025-01-20 17:26:38.231512,U0032,PC0032,Logoff
2145,2025-01-20 08:59:00,U0033,PC0033,Logon
2146,2025-01-20 18:28:23.508379,U0033,PC0033,Logoff
2147,2025-01-20 08:45:00,U0034,PC0034,Logon
2148,2025-01-20 15:55:17.410711,U0034,PC0034,Logoff
2149,2025-01-20 08:10:00,U0035,PC0035,Logon
2150,2025-01-20 14:31:24.520280,U0035,PC0035,Logoff
2151,2025-01-20 08:29:00,U0036,PC0036,Logon
2152,2025-01-20 18:08:41.292597,U0036,PC0036,Logoff
2153,2025-01-20 09:36:00,U0037,PC0037,Logon
